Produit,Flux,Date,Montant
"LEGUMES, PLANTES, RACINES ET TUBERCULES ALIMENTAIRES",Exportations,2016-08-01,818940040.0
FRUITS COMESTIBLES; ECORCES D'AGRUMES OU DE MELONS,Exportations,2016-08-01,2526969169.0
"CAFE, THE, MATE ET EPICES",Exportations,2016-08-01,156982237.0
CEREALES,Exportations,2016-08-01,2916241677.0
PRODUITS DE LA MINOTERIE;MALT;AMIDONS ET FECULES;INULINE;GLUTEN DE FROMENT,Exportations,2016-08-01,113668579.0
"OLEAGINEUX; GRAINES, SEMENCES; PLANTES INDUSTRIELLES, MEDICINALES; PAILLES",Exportations,2016-08-01,190797563.0
"GOMMES, RESINES ET AUTRES SUCS ET EXTRAITS VEGETAUX",Exportations,2016-08-01,33926037.0
MATIERES A TRESSER ET AUTRES PRODUITS D'ORIGINE VEGETALE N.D.C.A.,Exportations,2016-08-01,500000.0
"GRAISSES, HUILES, CIRES (ANIMALES ET VEGETALES); GRAISSES ALIMENTAIRES",Exportations,2016-08-01,489045327.0
"PREPARATIONS DE VIANDES, POISSONS, CRUSTACES, MOLLUSQUES",Exportations,2016-08-01,414546340.0
SUCRES ET SUCRERIES,Exportations,2016-08-01,219907193.0
CACAO ET SES PREPARATIONS,Exportations,2016-08-01,379765429.0
PREPARATIONS A BASE DE CEREALES ET DERIVES; PATISSERIES,Exportations,2016-08-01,1074833820.0
"PREPARATIONS DE LEGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES",Exportations,2016-08-01,506692649.0
PREPARATIONS ALIMENTAIRES DIVERSES,Exportations,2016-08-01,6255644792.0
"BOISSONS, LIQUIDES ALCOOLIQUES ET VINAIGRES",Exportations,2016-08-01,237945209.0
"RESIDUS,DECHETS DES INDUSTRIES ALIMENTAIRES;ALIMENTS PREPARES POUR ANIMAUX",Exportations,2016-08-01,185931546.0
TABACS ET SUCCEDANES DE TABACS FABRIQUES,Exportations,2016-08-01,6915153041.0
"SEL; SOUFRE; TERRES ET PIERRES; PLATRES, CHAUX ET CIMENTS",Exportations,2016-08-01,16595753974.0
"MINERAIS, SCORIES ET CENDRES",Exportations,2016-08-01,5047098400.0
"COMBUSTIBLES MINERAUX; HUILES, CIRES MINERALES; MATIERES BITUMINEUSES",Exportations,2016-08-01,10226832982.0
PRODUITS CHIMIQUES INORGANIQUES; COMPOSES DE METAUX OU RADIOACTIFS,Exportations,2016-08-01,20542315495.0
PRODUITS CHIMIQUES ORGANIQUES,Exportations,2016-08-01,276565560.0
PRODUITS PHARMACEUTIQUES,Exportations,2016-08-01,1822014151.0
ENGRAIS,Exportations,2016-08-01,2255703280.0
EXTRAITS TANNANTS OU TINCTORIAUX;TANINS;COLORANTS;VERNIS;MASTICS;ENCRES,Exportations,2016-08-01,55216665.0
"HUILLES ESSENTIELLES, RESINOIDES; PRODUITS DE PARFURMERIE; COSMETIQUES",Exportations,2016-08-01,2760779007.0
"SAVONS, LUBRIFIANTS, CIRES ARTIFICIELLES, BOUGIES, CIRES DENTAIRES",Exportations,2016-08-01,461661871.0
MATIERES ALBUMINOIDES;PREPARATIONS A BASE D'AMIDONS OU FECULES;COLLES,Exportations,2016-08-01,22965684.0
"POUDRES,EXPLOSIFS;ARTICLES DE PYROTECHNIE;ALLUMETTES;MATIERES INFLAMMABLES",Exportations,2016-08-01,
PRODUITS PHOTOGRAPHIQUES OU CINEMATOGRAPHIQUES,Exportations,2016-08-01,
PRODUITS DIVERS DES INDUSTRIES CHIMIQUES,Exportations,2016-08-01,1665725172.0
MATIERES PLASTIQUES ET OUVRAGES EN CES MATIERES,Exportations,2016-08-01,2205940727.0
CAOUTCHOUC ET OUVRAGES EN CAOUTCHOUC,Exportations,2016-08-01,250060225.0
PEAUX (AUTRES QUE LES PELLETERIES) ET CUIRS,Exportations,2016-08-01,618330947.0
"OUVRAGES EN CUIR; ARTICLES DE BOURRELLERIE, SELLERIE, VOYAGE OU EN BOYAUX",Exportations,2016-08-01,1241928.0
PELLETERIES ET FOURRURES; PELLETERIES FACTICES,Exportations,2016-08-01,
"BOIS, CHARBON DE BOIS ET OUVRAGES EN BOIS",Exportations,2016-08-01,135384526.0
LIEGE ET OUVRAGES EN LIEGE,Exportations,2016-08-01,
OUVRAGES DE SPARTERIE OU DE VANNERIE,Exportations,2016-08-01,223068051.0
MATIERES CELLULOSIQUES SERVANT A LA FABRICATION DU PAPIER,Exportations,2016-08-01,
"PAPIERS ET CARTONS; OUVRAGES EN PATE DE CELLULOSE, EN PAPIER OU CARTON",Exportations,2016-08-01,993707367.0
"PRODUITS D'EDITION, PRESSE, ARTS GRAPHIQUES; MANUSCRITS, PLANS",Exportations,2016-08-01,122310562.0
SOIE,Exportations,2016-08-01,
"LAINE, POILS FINS OU GROSSIERS; FILS ET TISSUS DE CRIN",Exportations,2016-08-01,
COTON,Exportations,2016-08-01,578797236.0
"AUTRES FIBRES TEXTILES VEGETALES;FILS DE PAPIER, TISSUS DE FILS DE PAPIER",Exportations,2016-08-01,
FILAMENTS SYNTHETIQUES OU ARTIFICIELS,Exportations,2016-08-01,220000.0
FIBRES SYNTHETIQUES OU ARTIFICIELLES DISCONTINUES,Exportations,2016-08-01,1680927574.0
"OUATES,FEUTRES,NON TISSES;FILS SPECIAUX;FICELLES,CORDES,CORDAGES;CORDERIE",Exportations,2016-08-01,136463622.0
TAPIS ET AUTRES REVETEMENTS DE SOL EN MATIERES TEXTILES,Exportations,2016-08-01,1743804.0
TISSUS SPECIAUX; DENTELLES; TAPISSERIES; PASSEMENTERIES; BRODERIES,Exportations,2016-08-01,8149400.0
"TISSUS IMPREGNES, RECOUVERTS, STRATIFIES; ARTICLES TECHNIQUES EN TEXTILES",Exportations,2016-08-01,
ETOFFES DE BONNETERIE,Exportations,2016-08-01,
"VETEMENTS ET ACCESSOIRES DU VETEMENT, EN BONNETERIE",Exportations,2016-08-01,16419900.0
"VETEMENTS ET ACCESSOIRES DU VETEMENT, AUTRES QU'EN BONNETERIE",Exportations,2016-08-01,21307595.0
AUTRES ARTICLES TEXTILES CONFECTIONNES; ASSORTIMENTS; FRIPERIE ET CHIFFONS,Exportations,2016-08-01,149379903.0
"CHAUSSURES, GUETRES ET ARTICLES ANALOGUES; PARTIES DE CES OBJETS",Exportations,2016-08-01,128245218.0
COIFFURES ET PARTIES DE COIFFURES,Exportations,2016-08-01,
"PARAPLUIES, PARASOLS, CANNES, FOUETS, CRAVACHES ET LEURS PARTIES",Exportations,2016-08-01,
PLUMES APPRETEES; FLEURS ARTIFICIELLES; OUVRAGES EN CHEVEUX,Exportations,2016-08-01,2642769139.0
"OUVRAGES EN PIERRES, PLATRE, CIMENT, AMIANTE, MICA OU MATIERES ANALOGUES",Exportations,2016-08-01,28699640.0
PRODUITS CERAMIQUES,Exportations,2016-08-01,7609767.0
VERRE ET OUVRAGES EN VERRE,Exportations,2016-08-01,114193650.0
"PERLES, PIERRES GEMMES, METAUX PRECIEUX; BIJOUTERIE FANTAISIE; MONNAIES",Exportations,2016-08-01,15781565201.0
"FONTE, FER ET ACIER",Exportations,2016-08-01,1738739627.0
"OUVRAGES EN FONTE, FER OU ACIER",Exportations,2016-08-01,362658510.0
CUIVRE ET OUVRAGES EN CUIVRE,Exportations,2016-08-01,847100752.0
NICKEL ET OUVRAGES EN NICKEL,Exportations,2016-08-01,
ALUMINIUM ET OUVRAGES EN ALUMINIUM,Exportations,2016-08-01,164016062.0
PLOMB ET OUVRAGES EN PLOMB,Exportations,2016-08-01,326343065.0
ZINC ET OUVRAGES EN ZINC,Exportations,2016-08-01,
ETAIN ET OUVRAGES EN ETAIN,Exportations,2016-08-01,
AUTRES METAUX COMMUNS; CERMETS; OUVRAGES EN CES MATIERES,Exportations,2016-08-01,
"OUTILS, OUTILLAGE, COUTELLERIE, COUVERTS EN METAUX COMMUNS ET PARTIES",Exportations,2016-08-01,76873252.0
OUVRAGES DIVERS EN METAUX COMMUNS,Exportations,2016-08-01,3433198.0
"REACTEURS NUCLEAIRES; CHAUDIERES, MACHINES, APPAREILS, ENGINS MECANIQUES",Exportations,2016-08-01,1311203250.0
MACHINES ELECTRIQUES; APPAREILS D'EMISSION-RECEPTION RADIO/TV,Exportations,2016-08-01,1447313426.0
VEHICULES ET MATERIEL POUR VOIES FERREES; APPAREILS DE SIGNALISATION,Exportations,2016-08-01,51197559.0
"VOITURES AUTOMOBILES ET AUTRES VEHICULES TERRESTRES; PARTIES, ACCESSOIRES",Exportations,2016-08-01,617151291.0
NAVIGATION AERIENNE OU SPATIALE,Exportations,2016-08-01,
NAVIGATION MARITIME OU FLUVIALE,Exportations,2016-08-01,10000000.0
"APPAREILS D'OPTIQUE, DE PRECISION, MEDICO-CHIRURGICAUX;PARTIES,ACCESSOIRES",Exportations,2016-08-01,113742960.0
HORLOGERIE,Exportations,2016-08-01,925592.0
INSTRUMENTS DE MUSIQUE; PARTIES ET ACCESSOIRES DE CES INSTRUMENTS,Exportations,2016-08-01,493350.0
"ARMES, MUNITIONS ET LEURS PARTIES ET ACCESSOIRES",Exportations,2016-08-01,
MEUBLES Y.C. MEDICAUX; APPAREILS D'ECLAIRAGE; CONSTRUCTIONS PREFABRIQUEES,Exportations,2016-08-01,79417188.0
"JOUETS, JEUX, ARTICLES DE DIVERTISSEMENTS OU SPORTS; PARTIES, ACCESSOIRES",Exportations,2016-08-01,1032150.0
OUVRAGES DIVERS,Exportations,2016-08-01,38781287.0
"OBJETS D'ART, DE COLLECTION OU D'ANTIQUITE",Exportations,2016-08-01,49729092.0
ANIMAUX VIVANTS,Importations,2016-08-01,14936923.0
VIANDES ET ABATS COMESTIBLES,Importations,2016-08-01,382191583.0
"POISSONS ET CRUSTACES, MOLLUSQUES ET AUTRES INVERTEBRES AQUATIQUES",Importations,2016-08-01,645699872.0
LAIT; OEUFS D'OISEAUX; MIEL; PRODUITS COMESTIBLES D'ANIMAUX N.D.C.A.,Importations,2016-08-01,4287966042.0
"AUTRES PRODUITS D'ORIGINE ANIMALE, NON DENOMMES NI COMPRIS AILLEURS",Importations,2016-08-01,
PLANTES VIVANTES ET PRODUITS DE LA FLORICULTURE,Importations,2016-08-01,10843543.0
"LEGUMES, PLANTES, RACINES ET TUBERCULES ALIMENTAIRES",Importations,2016-08-01,2367308644.0
FRUITS COMESTIBLES; ECORCES D'AGRUMES OU DE MELONS,Importations,2016-08-01,1163943003.0
"CAFE, THE, MATE ET EPICES",Importations,2016-08-01,976811849.0
CEREALES,Importations,2016-08-01,21871031668.0
PRODUITS DE LA MINOTERIE;MALT;AMIDONS ET FECULES;INULINE;GLUTEN DE FROMENT,Importations,2016-08-01,1142706133.0
"OLEAGINEUX; GRAINES, SEMENCES; PLANTES INDUSTRIELLES, MEDICINALES; PAILLES",Importations,2016-08-01,594369331.0
"GOMMES, RESINES ET AUTRES SUCS ET EXTRAITS VEGETAUX",Importations,2016-08-01,5258435.0
MATIERES A TRESSER ET AUTRES PRODUITS D'ORIGINE VEGETALE N.D.C.A.,Importations,2016-08-01,367000.0
"GRAISSES, HUILES, CIRES (ANIMALES ET VEGETALES); GRAISSES ALIMENTAIRES",Importations,2016-08-01,11138577144.0
"PREPARATIONS DE VIANDES, POISSONS, CRUSTACES, MOLLUSQUES",Importations,2016-08-01,97935916.0
SUCRES ET SUCRERIES,Importations,2016-08-01,12871594590.0
CACAO ET SES PREPARATIONS,Importations,2016-08-01,252066070.0
PREPARATIONS A BASE DE CEREALES ET DERIVES; PATISSERIES,Importations,2016-08-01,6898574744.0
"PREPARATIONS DE LEGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES",Importations,2016-08-01,1683869371.0
PREPARATIONS ALIMENTAIRES DIVERSES,Importations,2016-08-01,2414222117.0
"BOISSONS, LIQUIDES ALCOOLIQUES ET VINAIGRES",Importations,2016-08-01,1497711649.0
"RESIDUS,DECHETS DES INDUSTRIES ALIMENTAIRES;ALIMENTS PREPARES POUR ANIMAUX",Importations,2016-08-01,3409341133.0
TABACS ET SUCCEDANES DE TABACS FABRIQUES,Importations,2016-08-01,782839083.0
"SEL; SOUFRE; TERRES ET PIERRES; PLATRES, CHAUX ET CIMENTS",Importations,2016-08-01,1605405456.0
"MINERAIS, SCORIES ET CENDRES",Importations,2016-08-01,5283600.0
"COMBUSTIBLES MINERAUX; HUILES, CIRES MINERALES; MATIERES BITUMINEUSES",Importations,2016-08-01,63152346896.0
PRODUITS CHIMIQUES INORGANIQUES; COMPOSES DE METAUX OU RADIOACTIFS,Importations,2016-08-01,1196662567.0
PRODUITS CHIMIQUES ORGANIQUES,Importations,2016-08-01,3039104150.0
PRODUITS PHARMACEUTIQUES,Importations,2016-08-01,11586491175.0
ENGRAIS,Importations,2016-08-01,5814216120.0
EXTRAITS TANNANTS OU TINCTORIAUX;TANINS;COLORANTS;VERNIS;MASTICS;ENCRES,Importations,2016-08-01,913139853.0
"HUILLES ESSENTIELLES, RESINOIDES; PRODUITS DE PARFURMERIE; COSMETIQUES",Importations,2016-08-01,1824504420.0
"SAVONS, LUBRIFIANTS, CIRES ARTIFICIELLES, BOUGIES, CIRES DENTAIRES",Importations,2016-08-01,885907236.0
MATIERES ALBUMINOIDES;PREPARATIONS A BASE D'AMIDONS OU FECULES;COLLES,Importations,2016-08-01,399982406.0
"POUDRES,EXPLOSIFS;ARTICLES DE PYROTECHNIE;ALLUMETTES;MATIERES INFLAMMABLES",Importations,2016-08-01,231887264.0
PRODUITS PHOTOGRAPHIQUES OU CINEMATOGRAPHIQUES,Importations,2016-08-01,61120656.0
PRODUITS DIVERS DES INDUSTRIES CHIMIQUES,Importations,2016-08-01,2295265810.0
MATIERES PLASTIQUES ET OUVRAGES EN CES MATIERES,Importations,2016-08-01,9118500073.0
CAOUTCHOUC ET OUVRAGES EN CAOUTCHOUC,Importations,2016-08-01,2329202743.0
PEAUX (AUTRES QUE LES PELLETERIES) ET CUIRS,Importations,2016-08-01,59146465.0
"OUVRAGES EN CUIR; ARTICLES DE BOURRELLERIE, SELLERIE, VOYAGE OU EN BOYAUX",Importations,2016-08-01,414052720.0
PELLETERIES ET FOURRURES; PELLETERIES FACTICES,Importations,2016-08-01,
"BOIS, CHARBON DE BOIS ET OUVRAGES EN BOIS",Importations,2016-08-01,2514263323.0
LIEGE ET OUVRAGES EN LIEGE,Importations,2016-08-01,1641913.0
OUVRAGES DE SPARTERIE OU DE VANNERIE,Importations,2016-08-01,2956676.0
MATIERES CELLULOSIQUES SERVANT A LA FABRICATION DU PAPIER,Importations,2016-08-01,21739080.0
"PAPIERS ET CARTONS; OUVRAGES EN PATE DE CELLULOSE, EN PAPIER OU CARTON",Importations,2016-08-01,5011573356.0
"PRODUITS D'EDITION, PRESSE, ARTS GRAPHIQUES; MANUSCRITS, PLANS",Importations,2016-08-01,726533180.0
SOIE,Importations,2016-08-01,48812742.0
"LAINE, POILS FINS OU GROSSIERS; FILS ET TISSUS DE CRIN",Importations,2016-08-01,25001682.0
COTON,Importations,2016-08-01,802177533.0
"AUTRES FIBRES TEXTILES VEGETALES;FILS DE PAPIER, TISSUS DE FILS DE PAPIER",Importations,2016-08-01,26738862.0
FILAMENTS SYNTHETIQUES OU ARTIFICIELS,Importations,2016-08-01,1013574368.0
FIBRES SYNTHETIQUES OU ARTIFICIELLES DISCONTINUES,Importations,2016-08-01,2413718072.0
"OUATES,FEUTRES,NON TISSES;FILS SPECIAUX;FICELLES,CORDES,CORDAGES;CORDERIE",Importations,2016-08-01,441975375.0
TAPIS ET AUTRES REVETEMENTS DE SOL EN MATIERES TEXTILES,Importations,2016-08-01,84084115.0
TISSUS SPECIAUX; DENTELLES; TAPISSERIES; PASSEMENTERIES; BRODERIES,Importations,2016-08-01,367291828.0
"TISSUS IMPREGNES, RECOUVERTS, STRATIFIES; ARTICLES TECHNIQUES EN TEXTILES",Importations,2016-08-01,166517663.0
ETOFFES DE BONNETERIE,Importations,2016-08-01,4354216.0
"VETEMENTS ET ACCESSOIRES DU VETEMENT, EN BONNETERIE",Importations,2016-08-01,342264438.0
"VETEMENTS ET ACCESSOIRES DU VETEMENT, AUTRES QU'EN BONNETERIE",Importations,2016-08-01,884546703.0
AUTRES ARTICLES TEXTILES CONFECTIONNES; ASSORTIMENTS; FRIPERIE ET CHIFFONS,Importations,2016-08-01,2190618886.0
"CHAUSSURES, GUETRES ET ARTICLES ANALOGUES; PARTIES DE CES OBJETS",Importations,2016-08-01,832140166.0
COIFFURES ET PARTIES DE COIFFURES,Importations,2016-08-01,32754270.0
"PARAPLUIES, PARASOLS, CANNES, FOUETS, CRAVACHES ET LEURS PARTIES",Importations,2016-08-01,9147199.0
PLUMES APPRETEES; FLEURS ARTIFICIELLES; OUVRAGES EN CHEVEUX,Importations,2016-08-01,38015599.0
"OUVRAGES EN PIERRES, PLATRE, CIMENT, AMIANTE, MICA OU MATIERES ANALOGUES",Importations,2016-08-01,456274452.0
PRODUITS CERAMIQUES,Importations,2016-08-01,3457843558.0
VERRE ET OUVRAGES EN VERRE,Importations,2016-08-01,1067476855.0
"PERLES, PIERRES GEMMES, METAUX PRECIEUX; BIJOUTERIE FANTAISIE; MONNAIES",Importations,2016-08-01,122350496.0
"FONTE, FER ET ACIER",Importations,2016-08-01,12071421035.0
"OUVRAGES EN FONTE, FER OU ACIER",Importations,2016-08-01,7129179347.0
CUIVRE ET OUVRAGES EN CUIVRE,Importations,2016-08-01,569317996.0
NICKEL ET OUVRAGES EN NICKEL,Importations,2016-08-01,1972983.0
ALUMINIUM ET OUVRAGES EN ALUMINIUM,Importations,2016-08-01,1108485759.0
PLOMB ET OUVRAGES EN PLOMB,Importations,2016-08-01,269331.0
ZINC ET OUVRAGES EN ZINC,Importations,2016-08-01,35970508.0
ETAIN ET OUVRAGES EN ETAIN,Importations,2016-08-01,2391.0
AUTRES METAUX COMMUNS; CERMETS; OUVRAGES EN CES MATIERES,Importations,2016-08-01,
"OUTILS, OUTILLAGE, COUTELLERIE, COUVERTS EN METAUX COMMUNS ET PARTIES",Importations,2016-08-01,665098741.0
OUVRAGES DIVERS EN METAUX COMMUNS,Importations,2016-08-01,649854217.0
"REACTEURS NUCLEAIRES; CHAUDIERES, MACHINES, APPAREILS, ENGINS MECANIQUES",Importations,2016-08-01,33270345088.0
MACHINES ELECTRIQUES; APPAREILS D'EMISSION-RECEPTION RADIO/TV,Importations,2016-08-01,19235281589.0
VEHICULES ET MATERIEL POUR VOIES FERREES; APPAREILS DE SIGNALISATION,Importations,2016-08-01,47507778.0
"VOITURES AUTOMOBILES ET AUTRES VEHICULES TERRESTRES; PARTIES, ACCESSOIRES",Importations,2016-08-01,41986578016.0
NAVIGATION AERIENNE OU SPATIALE,Importations,2016-08-01,7979316.0
NAVIGATION MARITIME OU FLUVIALE,Importations,2016-08-01,77817620.0
"APPAREILS D'OPTIQUE, DE PRECISION, MEDICO-CHIRURGICAUX;PARTIES,ACCESSOIRES",Importations,2016-08-01,2337116327.0
HORLOGERIE,Importations,2016-08-01,19712396.0
INSTRUMENTS DE MUSIQUE; PARTIES ET ACCESSOIRES DE CES INSTRUMENTS,Importations,2016-08-01,564227.0
"ARMES, MUNITIONS ET LEURS PARTIES ET ACCESSOIRES",Importations,2016-08-01,249999900.0
MEUBLES Y.C. MEDICAUX; APPAREILS D'ECLAIRAGE; CONSTRUCTIONS PREFABRIQUEES,Importations,2016-08-01,3114535782.0
"JOUETS, JEUX, ARTICLES DE DIVERTISSEMENTS OU SPORTS; PARTIES, ACCESSOIRES",Importations,2016-08-01,274203576.0
OUVRAGES DIVERS,Importations,2016-08-01,947899769.0
"OBJETS D'ART, DE COLLECTION OU D'ANTIQUITE",Importations,2016-08-01,6310045.0
ANIMAUX VIVANTS,Exportations,2016-09-01,25327745.0
VIANDES ET ABATS COMESTIBLES,Exportations,2016-09-01,47360616.0
"POISSONS ET CRUSTACES, MOLLUSQUES ET AUTRES INVERTEBRES AQUATIQUES",Exportations,2016-09-01,15570315148.0
LAIT; OEUFS D'OISEAUX; MIEL; PRODUITS COMESTIBLES D'ANIMAUX N.D.C.A.,Exportations,2016-09-01,233740915.0
"AUTRES PRODUITS D'ORIGINE ANIMALE, NON DENOMMES NI COMPRIS AILLEURS",Exportations,2016-09-01,4245000.0
PLANTES VIVANTES ET PRODUITS DE LA FLORICULTURE,Exportations,2016-09-01,18793495.0
"LEGUMES, PLANTES, RACINES ET TUBERCULES ALIMENTAIRES",Exportations,2016-09-01,454564760.0
FRUITS COMESTIBLES; ECORCES D'AGRUMES OU DE MELONS,Exportations,2016-09-01,424120420.0
"CAFE, THE, MATE ET EPICES",Exportations,2016-09-01,6692427.0
CEREALES,Exportations,2016-09-01,873650559.0
PRODUITS DE LA MINOTERIE;MALT;AMIDONS ET FECULES;INULINE;GLUTEN DE FROMENT,Exportations,2016-09-01,189156594.0
"OLEAGINEUX; GRAINES, SEMENCES; PLANTES INDUSTRIELLES, MEDICINALES; PAILLES",Exportations,2016-09-01,147599950.0
"GOMMES, RESINES ET AUTRES SUCS ET EXTRAITS VEGETAUX",Exportations,2016-09-01,16522776.0
MATIERES A TRESSER ET AUTRES PRODUITS D'ORIGINE VEGETALE N.D.C.A.,Exportations,2016-09-01,200000.0
"GRAISSES, HUILES, CIRES (ANIMALES ET VEGETALES); GRAISSES ALIMENTAIRES",Exportations,2016-09-01,906897390.0
"PREPARATIONS DE VIANDES, POISSONS, CRUSTACES, MOLLUSQUES",Exportations,2016-09-01,193782571.0
SUCRES ET SUCRERIES,Exportations,2016-09-01,139672081.0
CACAO ET SES PREPARATIONS,Exportations,2016-09-01,227360541.0
PREPARATIONS A BASE DE CEREALES ET DERIVES; PATISSERIES,Exportations,2016-09-01,1071043958.0
"PREPARATIONS DE LEGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES",Exportations,2016-09-01,239554567.0
PREPARATIONS ALIMENTAIRES DIVERSES,Exportations,2016-09-01,3757760196.0
"BOISSONS, LIQUIDES ALCOOLIQUES ET VINAIGRES",Exportations,2016-09-01,109880305.0
"RESIDUS,DECHETS DES INDUSTRIES ALIMENTAIRES;ALIMENTS PREPARES POUR ANIMAUX",Exportations,2016-09-01,259606473.0
TABACS ET SUCCEDANES DE TABACS FABRIQUES,Exportations,2016-09-01,5532586433.0
"SEL; SOUFRE; TERRES ET PIERRES; PLATRES, CHAUX ET CIMENTS",Exportations,2016-09-01,11626550997.0
"MINERAIS, SCORIES ET CENDRES",Exportations,2016-09-01,4828235914.0
"COMBUSTIBLES MINERAUX; HUILES, CIRES MINERALES; MATIERES BITUMINEUSES",Exportations,2016-09-01,10530029098.0
PRODUITS CHIMIQUES INORGANIQUES; COMPOSES DE METAUX OU RADIOACTIFS,Exportations,2016-09-01,9398361017.0
PRODUITS CHIMIQUES ORGANIQUES,Exportations,2016-09-01,86728919.0
PRODUITS PHARMACEUTIQUES,Exportations,2016-09-01,234655965.0
ENGRAIS,Exportations,2016-09-01,38250000.0
EXTRAITS TANNANTS OU TINCTORIAUX;TANINS;COLORANTS;VERNIS;MASTICS;ENCRES,Exportations,2016-09-01,102615329.0
"HUILLES ESSENTIELLES, RESINOIDES; PRODUITS DE PARFURMERIE; COSMETIQUES",Exportations,2016-09-01,2000156775.0
"SAVONS, LUBRIFIANTS, CIRES ARTIFICIELLES, BOUGIES, CIRES DENTAIRES",Exportations,2016-09-01,444576585.0
MATIERES ALBUMINOIDES;PREPARATIONS A BASE D'AMIDONS OU FECULES;COLLES,Exportations,2016-09-01,6260894.0
"POUDRES,EXPLOSIFS;ARTICLES DE PYROTECHNIE;ALLUMETTES;MATIERES INFLAMMABLES",Exportations,2016-09-01,
PRODUITS PHOTOGRAPHIQUES OU CINEMATOGRAPHIQUES,Exportations,2016-09-01,
PRODUITS DIVERS DES INDUSTRIES CHIMIQUES,Exportations,2016-09-01,463627289.0
MATIERES PLASTIQUES ET OUVRAGES EN CES MATIERES,Exportations,2016-09-01,1548367430.0
CAOUTCHOUC ET OUVRAGES EN CAOUTCHOUC,Exportations,2016-09-01,219337438.0
PEAUX (AUTRES QUE LES PELLETERIES) ET CUIRS,Exportations,2016-09-01,564090491.0
"OUVRAGES EN CUIR; ARTICLES DE BOURRELLERIE, SELLERIE, VOYAGE OU EN BOYAUX",Exportations,2016-09-01,8867238.0
PELLETERIES ET FOURRURES; PELLETERIES FACTICES,Exportations,2016-09-01,
"BOIS, CHARBON DE BOIS ET OUVRAGES EN BOIS",Exportations,2016-09-01,103573366.0
LIEGE ET OUVRAGES EN LIEGE,Exportations,2016-09-01,
OUVRAGES DE SPARTERIE OU DE VANNERIE,Exportations,2016-09-01,219064916.0
MATIERES CELLULOSIQUES SERVANT A LA FABRICATION DU PAPIER,Exportations,2016-09-01,
"PAPIERS ET CARTONS; OUVRAGES EN PATE DE CELLULOSE, EN PAPIER OU CARTON",Exportations,2016-09-01,1140220337.0
"PRODUITS D'EDITION, PRESSE, ARTS GRAPHIQUES; MANUSCRITS, PLANS",Exportations,2016-09-01,145731778.0
SOIE,Exportations,2016-09-01,
"LAINE, POILS FINS OU GROSSIERS; FILS ET TISSUS DE CRIN",Exportations,2016-09-01,
COTON,Exportations,2016-09-01,42372278.0
"AUTRES FIBRES TEXTILES VEGETALES;FILS DE PAPIER, TISSUS DE FILS DE PAPIER",Exportations,2016-09-01,
FILAMENTS SYNTHETIQUES OU ARTIFICIELS,Exportations,2016-09-01,87904182.0
FIBRES SYNTHETIQUES OU ARTIFICIELLES DISCONTINUES,Exportations,2016-09-01,1499530537.0
"OUATES,FEUTRES,NON TISSES;FILS SPECIAUX;FICELLES,CORDES,CORDAGES;CORDERIE",Exportations,2016-09-01,146820433.0
TAPIS ET AUTRES REVETEMENTS DE SOL EN MATIERES TEXTILES,Exportations,2016-09-01,
TISSUS SPECIAUX; DENTELLES; TAPISSERIES; PASSEMENTERIES; BRODERIES,Exportations,2016-09-01,10667104.0
"TISSUS IMPREGNES, RECOUVERTS, STRATIFIES; ARTICLES TECHNIQUES EN TEXTILES",Exportations,2016-09-01,
ETOFFES DE BONNETERIE,Exportations,2016-09-01,
"VETEMENTS ET ACCESSOIRES DU VETEMENT, EN BONNETERIE",Exportations,2016-09-01,8039000.0
"VETEMENTS ET ACCESSOIRES DU VETEMENT, AUTRES QU'EN BONNETERIE",Exportations,2016-09-01,20444007.0
AUTRES ARTICLES TEXTILES CONFECTIONNES; ASSORTIMENTS; FRIPERIE ET CHIFFONS,Exportations,2016-09-01,126855083.0
"CHAUSSURES, GUETRES ET ARTICLES ANALOGUES; PARTIES DE CES OBJETS",Exportations,2016-09-01,45939340.0
COIFFURES ET PARTIES DE COIFFURES,Exportations,2016-09-01,55525500.0
"PARAPLUIES, PARASOLS, CANNES, FOUETS, CRAVACHES ET LEURS PARTIES",Exportations,2016-09-01,
PLUMES APPRETEES; FLEURS ARTIFICIELLES; OUVRAGES EN CHEVEUX,Exportations,2016-09-01,2295700326.0
"OUVRAGES EN PIERRES, PLATRE, CIMENT, AMIANTE, MICA OU MATIERES ANALOGUES",Exportations,2016-09-01,35889780.0
PRODUITS CERAMIQUES,Exportations,2016-09-01,253203.0
VERRE ET OUVRAGES EN VERRE,Exportations,2016-09-01,63613872.0
"PERLES, PIERRES GEMMES, METAUX PRECIEUX; BIJOUTERIE FANTAISIE; MONNAIES",Exportations,2016-09-01,14713971363.0
"FONTE, FER ET ACIER",Exportations,2016-09-01,1374782060.0
"OUVRAGES EN FONTE, FER OU ACIER",Exportations,2016-09-01,588930477.0
CUIVRE ET OUVRAGES EN CUIVRE,Exportations,2016-09-01,906947922.0
NICKEL ET OUVRAGES EN NICKEL,Exportations,2016-09-01,
ALUMINIUM ET OUVRAGES EN ALUMINIUM,Exportations,2016-09-01,97270209.0
